date,store_id,item_id,qty_sold,price,discount_pct,on_promo,stockout_flag,stock_on_hand,lead_time_days,unit_cost,holding_cost_rate,lag_1,lag_7,lag_14,rolling_mean_7,rolling_mean_14,rolling_std_7,day_of_week,month,holding_cost,annual_demand,eoq,order_quantity
2023-06-05,S2,P9,62,84,10,1,1,29,7,100,0.2,45.0,38.0,62.0,45.285714285714285,48.07142857142857,10.160614904526891,0,6,20.0,744,60.991802727907626,715
2023-06-06,S2,P9,38,165,0,0,0,63,7,100,0.2,62.0,58.0,61.0,48.71428571428572,48.07142857142857,11.27998649104219,1,6,20.0,456,47.74934554525329,393
2023-06-07,S2,P9,28,102,0,0,0,67,7,100,0.2,38.0,31.0,38.0,45.85714285714285,46.42857142857143,11.06689615367332,2,6,20.0,336,40.98780306383839,269
2023-06-08,S2,P9,41,82,0,0,0,94,7,100,0.2,28.0,42.0,39.0,45.42857142857143,45.71428571428572,11.773659058213232,3,6,20.0,492,49.59838707054898,398
2023-06-09,S2,P9,41,147,0,0,0,74,7,100,0.2,41.0,59.0,56.0,45.285714285714285,45.85714285714285,11.828134337449873,4,6,20.0,492,49.59838707054898,418
2023-06-10,S2,P9,67,54,18,1,1,56,7,100,0.2,41.0,44.0,58.0,42.71428571428572,44.785714285714285,10.193368525897643,5,6,20.0,804,63.40346993658943,748
2023-06-11,S2,P9,53,109,0,0,1,31,7,100,0.2,67.0,45.0,42.0,46.0,45.42857142857143,13.759844960366822,6,6,20.0,636,56.39148871948674,605
2023-06-12,S2,P9,35,192,0,0,0,74,7,100,0.2,53.0,62.0,38.0,47.142857142857146,46.21428571428572,13.993195625357444,0,6,20.0,420,45.8257569495584,346
2023-06-13,S2,P9,31,52,0,0,0,36,7,100,0.2,35.0,38.0,58.0,43.285714285714285,46.0,12.893335303097256,1,6,20.0,372,43.12771730569565,336
2023-06-14,S2,P9,53,81,17,1,1,28,7,100,0.2,31.0,28.0,31.0,42.285714285714285,44.07142857142857,13.622460444847228,2,6,20.0,636,56.39148871948674,608
2023-06-15,S2,P9,60,158,10,1,0,62,7,100,0.2,53.0,41.0,42.0,45.85714285714285,45.642857142857146,12.48236851761406,3,6,20.0,720,60.0,658
2023-06-16,S2,P9,41,197,0,0,0,51,7,100,0.2,60.0,41.0,59.0,48.57142857142857,46.92857142857143,13.289809916588217,4,6,20.0,492,49.59838707054898,441
2023-06-17,S2,P9,51,196,0,0,1,36,7,100,0.2,41.0,67.0,44.0,48.57142857142857,45.642857142857146,13.289809916588217,5,6,20.0,612,55.31726674375732,576
2023-06-18,S2,P9,43,60,0,0,0,61,7,100,0.2,51.0,53.0,45.0,46.285714285714285,46.142857142857146,10.71936387593782,6,6,20.0,516,50.79370039680118,455
2023-06-19,S2,P9,38,78,0,0,0,79,7,100,0.2,43.0,35.0,62.0,44.85714285714285,46.0,10.334869317486437,0,6,20.0,456,47.74934554525329,377
2023-06-20,S2,P9,37,68,0,0,1,25,7,100,0.2,38.0,31.0,38.0,45.285714285714285,44.285714285714285,9.911513266807145,1,6,20.0,444,47.11687595755899,419
2023-06-21,S2,P9,59,52,22,1,0,95,7,100,0.2,37.0,53.0,28.0,46.142857142857146,44.21428571428572,8.64924989866304,2,6,20.0,708,59.49789912257407,613
2023-06-22,S2,P9,36,50,0,0,0,64,7,100,0.2,59.0,60.0,41.0,47.0,46.42857142857143,9.678154093971925,3,6,20.0,432,46.475800154489,368
2023-06-23,S2,P9,36,99,0,0,1,34,7,100,0.2,36.0,41.0,41.0,43.57142857142857,46.07142857142857,8.482474930842983,4,6,20.0,432,46.475800154489,398
2023-06-24,S2,P9,44,173,0,0,0,79,7,100,0.2,36.0,51.0,67.0,42.85714285714285,45.71428571428572,8.933617621631367,5,6,20.0,528,51.38093031466052,449
2023-06-25,S2,P9,51,170,0,0,1,42,7,100,0.2,44.0,43.0,53.0,41.85714285714285,44.07142857142857,8.234653836654122,6,6,20.0,612,55.31726674375732,570
2023-06-26,S2,P9,49,75,0,0,0,67,7,100,0.2,51.0,38.0,35.0,43.0,43.92857142857143,8.944271909999086,0,6,20.0,588,54.22176684690383,521
2023-06-27,S2,P9,43,113,0,0,0,64,7,100,0.2,49.0,37.0,31.0,44.57142857142857,44.92857142857143,8.885515232803314,1,6,20.0,516,50.79370039680118,452
2023-06-28,S2,P9,42,54,0,0,1,30,7,100,0.2,43.0,59.0,53.0,45.42857142857143,45.785714285714285,8.30375703837605,2,6,20.0,504,50.19960159204453,474
2023-06-29,S2,P9,39,123,0,0,0,76,7,100,0.2,42.0,36.0,60.0,43.0,45.0,5.773502691896146,3,6,20.0,468,48.373546489791295,392
2023-06-30,S2,P9,58,98,25,1,1,45,7,100,0.2,39.0,36.0,41.0,43.42857142857143,43.5,5.255382728122316,4,6,20.0,696,58.9915248150105,651
2023-07-01,S2,P9,51,102,0,0,0,85,7,100,0.2,58.0,44.0,51.0,46.57142857142857,44.71428571428572,6.502746672423368,5,7,20.0,612,55.31726674375732,527
2023-07-02,S2,P9,64,122,14,1,0,71,7,100,0.2,51.0,51.0,43.0,47.57142857142857,44.71428571428572,6.579187965525323,6,7,20.0,768,61.96773353931867,697
2023-07-03,S2,P9,33,64,0,0,0,41,7,100,0.2,64.0,49.0,38.0,49.42857142857143,46.21428571428572,9.071147352221402,0,7,20.0,396,44.49719092257398,355
2023-07-04,S2,P9,41,189,0,0,1,25,7,100,0.2,33.0,43.0,37.0,47.142857142857146,45.85714285714285,11.00649159100465,1,7,20.0,492,49.59838707054898,467
2023-07-05,S2,P9,35,179,0,0,0,96,7,100,0.2,41.0,42.0,59.0,46.85714285714285,46.142857142857146,11.15688982092184,2,7,20.0,420,45.8257569495584,324
2023-07-06,S2,P9,43,83,0,0,0,87,7,100,0.2,35.0,39.0,36.0,45.85714285714285,44.42857142857143,11.950293879630015,3,7,20.0,516,50.79370039680118,429
2023-07-07,S2,P9,61,185,16,1,1,27,7,100,0.2,43.0,58.0,36.0,46.42857142857143,44.92857142857143,11.659861961120288,4,7,20.0,732,60.4979338490167,705
2023-07-08,S2,P9,44,95,0,0,1,38,7,100,0.2,61.0,51.0,44.0,46.85714285714285,46.71428571428572,12.19875091185662,5,7,20.0,528,51.38093031466052,490
2023-07-09,S2,P9,41,167,0,0,0,81,7,100,0.2,44.0,64.0,51.0,45.85714285714285,46.71428571428572,12.088955998879968,6,7,20.0,492,49.59838707054898,411
2023-07-10,S2,P9,30,199,0,0,0,61,7,100,0.2,41.0,33.0,49.0,42.57142857142857,46.0,9.089502055615926,0,7,20.0,360,42.42640687119285,299
2023-07-11,S2,P9,41,125,0,0,0,46,7,100,0.2,30.0,41.0,43.0,42.142857142857146,44.642857142857146,9.668308563352172,1,7,20.0,492,49.59838707054898,446
2023-07-12,S2,P9,35,136,0,0,0,37,7,100,0.2,41.0,35.0,42.0,42.142857142857146,44.5,9.668308563352172,2,7,20.0,420,45.8257569495584,383
2023-07-13,S2,P9,43,131,0,0,1,30,7,100,0.2,35.0,43.0,39.0,42.142857142857146,44.0,9.668308563352172,3,7,20.0,516,50.79370039680118,486
2023-07-14,S2,P9,35,86,0,0,0,54,7,100,0.2,43.0,61.0,58.0,42.142857142857146,44.285714285714285,9.668308563352172,4,7,20.0,420,45.8257569495584,366
2023-07-15,S2,P9,48,194,0,0,0,49,7,100,0.2,35.0,44.0,51.0,38.42857142857143,42.642857142857146,5.1593650402976685,5,7,20.0,576,53.665631459994955,527
2023-07-16,S2,P9,43,108,0,0,0,43,7,100,0.2,48.0,41.0,64.0,39.0,42.42857142857143,6.027713773341558,6,7,20.0,516,50.79370039680118,473
2023-07-17,S2,P9,50,109,10,1,0,51,7,100,0.2,43.0,30.0,33.0,39.285714285714285,40.92857142857143,6.183695920571568,0,7,20.0,600,54.772255750516614,549
2023-07-18,S2,P9,29,170,0,0,0,83,7,100,0.2,50.0,41.0,41.0,42.142857142857146,42.142857142857146,5.785861256216647,1,7,20.0,348,41.71330722922842,265
2023-07-19,S2,P9,38,54,0,0,1,37,7,100,0.2,29.0,35.0,35.0,40.42857142857143,41.285714285714285,7.656307701434544,2,7,20.0,456,47.74934554525329,419
2023-07-20,S2,P9,62,117,22,1,1,37,7,100,0.2,38.0,43.0,43.0,40.85714285714285,41.5,7.380798769522768,3,7,20.0,744,60.991802727907626,707
2023-07-21,S2,P9,39,192,0,0,0,39,7,100,0.2,62.0,35.0,61.0,43.57142857142857,42.85714285714285,10.937049310442289,4,7,20.0,468,48.373546489791295,429
2023-07-22,S2,P9,38,69,0,0,1,20,7,100,0.2,39.0,48.0,44.0,44.142857142857146,41.285714285714285,10.510765456244805,5,7,20.0,456,47.74934554525329,436
2023-07-23,S2,P9,41,78,0,0,0,83,7,100,0.2,38.0,43.0,41.0,42.71428571428572,40.85714285714285,10.578504710249003,6,7,20.0,492,49.59838707054898,409
2023-07-24,S2,P9,40,129,0,0,0,49,7,100,0.2,41.0,50.0,30.0,42.42857142857143,40.85714285714285,10.596495377515753,0,7,20.0,480,48.98979485566356,431
2023-07-25,S2,P9,44,146,0,0,0,82,7,100,0.2,40.0,29.0,41.0,41.0,41.57142857142857,10.06644591369425,1,7,20.0,528,51.38093031466052,446
2023-07-26,S2,P9,37,55,0,0,0,56,7,100,0.2,44.0,38.0,35.0,43.142857142857146,41.785714285714285,8.571825387639961,2,7,20.0,444,47.11687595755899,388
2023-07-27,S2,P9,41,82,0,0,0,81,7,100,0.2,37.0,62.0,43.0,43.0,41.92857142857143,8.679477710860938,3,7,20.0,492,49.59838707054898,411
2023-07-28,S2,P9,26,67,0,0,0,28,7,100,0.2,41.0,39.0,35.0,40.0,41.785714285714285,2.309401076758133,4,7,20.0,312,39.496835316262995,284
2023-07-29,S2,P9,48,111,0,0,0,53,7,100,0.2,26.0,38.0,48.0,38.142857142857146,41.142857142857146,5.814595756329238,5,7,20.0,576,53.665631459994955,523
2023-07-30,S2,P9,69,125,11,1,1,40,7,100,0.2,48.0,41.0,43.0,39.57142857142857,41.142857142857146,6.900655593423416,6,7,20.0,828,64.34283176858165,788
2023-07-31,S2,P9,30,140,0,0,0,68,7,100,0.2,69.0,40.0,50.0,43.57142857142857,43.0,13.151136108807462,0,7,20.0,360,42.42640687119285,292
2023-08-01,S2,P9,40,170,0,0,0,79,7,100,0.2,30.0,44.0,29.0,42.142857142857146,41.57142857142857,14.111798508441638,1,8,20.0,480,48.98979485566356,401
2023-08-02,S2,P9,36,58,0,0,0,67,7,100,0.2,40.0,37.0,38.0,41.57142857142857,42.35714285714285,14.105048066290996,2,8,20.0,432,46.475800154489,365
2023-08-03,S2,P9,38,113,0,0,0,92,7,100,0.2,36.0,41.0,62.0,41.42857142857143,42.21428571428572,14.16400535226692,3,8,20.0,456,47.74934554525329,364
2023-08-04,S2,P9,27,74,0,0,0,83,7,100,0.2,38.0,26.0,39.0,41.0,40.5,14.224392195567852,4,8,20.0,324,40.24922359499622,241
2023-08-05,S2,P9,43,70,0,0,1,30,7,100,0.2,27.0,48.0,38.0,41.142857142857146,39.642857142857146,14.052622192181389,5,8,20.0,516,50.79370039680118,486
2023-08-06,S2,P9,46,195,0,0,1,45,7,100,0.2,43.0,69.0,41.0,40.42857142857143,40.0,13.770223223283123,6,8,20.0,552,52.53570214625479,507
2023-08-07,S2,P9,34,161,0,0,0,79,7,100,0.2,46.0,30.0,40.0,37.142857142857146,40.35714285714285,6.792853387410567,0,8,20.0,408,45.16635916254486,329
2023-08-08,S2,P9,32,164,0,0,1,28,7,100,0.2,34.0,40.0,44.0,37.71428571428572,39.92857142857143,6.237368187365567,1,8,20.0,384,43.81780460041329,356
2023-08-09,S2,P9,36,148,0,0,1,27,7,100,0.2,32.0,36.0,37.0,36.57142857142857,39.07142857142857,6.477065767180304,2,8,20.0,432,46.475800154489,405
2023-08-10,S2,P9,39,188,0,0,0,49,7,100,0.2,36.0,38.0,41.0,36.57142857142857,39.0,6.477065767180304,3,8,20.0,468,48.373546489791295,419
2023-08-11,S2,P9,46,116,0,0,0,67,7,100,0.2,39.0,27.0,26.0,36.71428571428572,38.85714285714285,6.524678426667985,4,8,20.0,552,52.53570214625479,485
2023-08-12,S2,P9,46,54,0,0,0,67,7,100,0.2,46.0,43.0,48.0,39.42857142857143,40.285714285714285,5.71130874835583,5,8,20.0,552,52.53570214625479,485
2023-08-13,S2,P9,47,160,0,0,0,82,7,100,0.2,46.0,46.0,69.0,39.85714285714285,40.142857142857146,6.121780008803708,6,8,20.0,564,53.103672189407014,482
2023-08-14,S2,P9,39,129,0,0,0,58,7,100,0.2,47.0,34.0,30.0,40.0,38.57142857142857,6.298147875896924,0,8,20.0,468,48.373546489791295,410
2023-08-15,S2,P9,36,178,0,0,1,24,7,100,0.2,39.0,32.0,40.0,40.71428571428572,39.21428571428572,5.765248931147167,1,8,20.0,432,46.475800154489,408
2023-08-16,S2,P9,35,78,0,0,0,43,7,100,0.2,36.0,36.0,36.0,41.285714285714285,38.92857142857143,4.889249625940595,2,8,20.0,420,45.8257569495584,377
2023-08-17,S2,P9,36,73,0,0,0,47,7,100,0.2,35.0,39.0,38.0,41.142857142857146,38.85714285714285,5.080307452263312,3,8,20.0,432,46.475800154489,385
2023-08-18,S2,P9,57,99,28,1,0,95,7,100,0.2,36.0,46.0,27.0,40.71428571428572,38.71428571428572,5.407226205559884,4,8,20.0,684,58.48076606885378,589
2023-08-19,S2,P9,40,86,0,0,0,87,7,100,0.2,57.0,46.0,43.0,42.285714285714285,40.85714285714285,8.118174789000316,5,8,20.0,480,48.98979485566356,393
2023-08-20,S2,P9,40,139,0,0,0,73,7,100,0.2,40.0,47.0,46.0,41.42857142857143,40.642857142857146,7.976154939508508,6,8,20.0,480,48.98979485566356,407
2023-08-21,S2,P9,36,172,0,0,0,78,7,100,0.2,40.0,39.0,34.0,40.42857142857143,40.21428571428572,7.5907211527657825,0,8,20.0,432,46.475800154489,354
2023-08-22,S2,P9,33,195,0,0,0,68,7,100,0.2,36.0,36.0,32.0,40.0,40.35714285714285,7.767453465153915,1,8,20.0,396,44.49719092257398,328
2023-08-23,S2,P9,49,138,20,1,0,86,7,100,0.2,33.0,35.0,36.0,39.57142857142857,40.42857142857143,8.10055847575004,2,8,20.0,588,54.22176684690383,502
2023-08-24,S2,P9,34,132,0,0,0,93,7,100,0.2,49.0,36.0,39.0,41.57142857142857,41.35714285714285,8.502100580780766,3,8,20.0,408,45.16635916254486,315
2023-08-25,S2,P9,40,103,0,0,0,51,7,100,0.2,34.0,57.0,46.0,41.285714285714285,41.0,8.750510189207649,4,8,20.0,480,48.98979485566356,429
2023-08-26,S2,P9,38,89,0,0,0,93,7,100,0.2,40.0,40.0,46.0,38.85714285714285,40.57142857142857,5.36745040121676,5,8,20.0,456,47.74934554525329,363
2023-08-27,S2,P9,71,76,24,1,0,91,7,100,0.2,38.0,40.0,47.0,38.57142857142857,40.0,5.349677337844383,6,8,20.0,852,65.26867548832288,761
2023-08-28,S2,P9,43,170,0,0,1,40,7,100,0.2,71.0,36.0,39.0,43.0,41.71428571428572,13.441230102437244,0,8,20.0,516,50.79370039680118,476
2023-08-29,S2,P9,42,99,0,0,1,28,7,100,0.2,43.0,33.0,36.0,44.0,42.0,13.08943594404785,1,8,20.0,504,50.19960159204453,476
2023-08-30,S2,P9,52,64,13,1,0,53,7,100,0.2,42.0,49.0,35.0,45.285714285714285,42.42857142857143,12.243560017607644,2,8,20.0,624,55.85696017507576,571
2023-08-31,S2,P9,41,157,0,0,0,80,7,100,0.2,52.0,34.0,36.0,45.71428571428572,43.642857142857146,12.44607415632578,3,8,20.0,492,49.59838707054898,412
2023-09-01,S2,P9,39,160,0,0,0,42,7,100,0.2,41.0,40.0,57.0,46.71428571428572,44.0,11.600492600378107,4,9,20.0,468,48.373546489791295,426
2023-09-02,S2,P9,45,193,0,0,0,92,7,100,0.2,39.0,38.0,40.0,46.57142857142857,42.71428571428572,11.702665549026836,5,9,20.0,540,51.96152422706632,448
2023-09-03,S2,P9,47,187,0,0,0,51,7,100,0.2,45.0,71.0,40.0,47.57142857142857,43.07142857142857,11.13339036198676,6,9,20.0,564,53.103672189407014,513
2023-09-04,S2,P9,34,52,0,0,0,64,7,100,0.2,47.0,43.0,36.0,44.142857142857146,43.57142857142857,4.336994790119332,0,9,20.0,408,45.16635916254486,344
2023-09-05,S2,P9,57,59,12,1,0,74,7,100,0.2,34.0,42.0,33.0,42.85714285714285,43.42857142857143,5.814595756329249,1,9,20.0,684,58.48076606885378,610
2023-09-06,S2,P9,58,119,23,1,1,34,7,100,0.2,57.0,52.0,49.0,45.0,45.142857142857146,7.852812659593067,2,9,20.0,696,58.9915248150105,662
2023-09-07,S2,P9,37,196,0,0,0,61,7,100,0.2,58.0,41.0,34.0,45.85714285714285,45.785714285714285,8.989411761039893,3,9,20.0,444,47.11687595755899,383
2023-09-08,S2,P9,43,78,0,0,0,77,7,100,0.2,37.0,39.0,40.0,45.285714285714285,46.0,9.464218328600998,4,9,20.0,516,50.79370039680118,439
2023-09-09,S2,P9,46,116,0,0,0,46,7,100,0.2,43.0,45.0,38.0,45.85714285714285,46.21428571428572,9.136530549184904,5,9,20.0,552,52.53570214625479,506
2023-09-10,S2,P9,38,127,0,0,0,89,7,100,0.2,46.0,47.0,71.0,46.0,46.785714285714285,9.12870929175269,6,9,20.0,456,47.74934554525329,367
2023-09-11,S2,P9,34,91,0,0,0,52,7,100,0.2,38.0,34.0,43.0,44.71428571428572,44.42857142857143,9.586697132211926,0,9,20.0,408,45.16635916254486,356
2023-09-12,S2,P9,31,106,0,0,0,77,7,100,0.2,34.0,57.0,42.0,44.71428571428572,43.785714285714285,9.586697132211926,1,9,20.0,372,43.12771730569565,295
2023-09-13,S2,P9,42,125,0,0,0,44,7,100,0.2,31.0,58.0,52.0,41.0,43.0,9.05538513813732,2,9,20.0,504,50.19960159204453,460
2023-09-14,S2,P9,37,62,0,0,0,74,7,100,0.2,42.0,37.0,41.0,38.71428571428572,42.285714285714285,5.282495802625876,3,9,20.0,444,47.11687595755899,370
2023-09-15,S2,P9,37,133,0,0,0,41,7,100,0.2,37.0,43.0,39.0,38.71428571428572,42.0,5.282495802625876,4,9,20.0,444,47.11687595755899,403
2023-09-16,S2,P9,44,132,0,0,0,71,7,100,0.2,37.0,46.0,45.0,37.85714285714285,41.85714285714285,4.947341758579906,5,9,20.0,528,51.38093031466052,457
2023-09-17,S2,P9,75,187,13,1,1,25,7,100,0.2,44.0,38.0,47.0,37.57142857142857,41.785714285714285,4.429339411136342,6,9,20.0,900,67.08203932499369,875
2023-09-18,S2,P9,55,128,15,1,1,24,7,100,0.2,75.0,34.0,34.0,42.85714285714285,43.785714285714285,14.848440674905524,0,9,20.0,660,57.445626465380286,636
2023-09-19,S2,P9,36,126,0,0,0,71,7,100,0.2,55.0,31.0,57.0,45.85714285714285,45.285714285714285,14.882076148044298,1,9,20.0,432,46.475800154489,361
2023-09-20,S2,P9,43,127,0,0,0,63,7,100,0.2,36.0,42.0,58.0,46.57142857142857,43.785714285714285,14.152233544063384,2,9,20.0,516,50.79370039680118,453
2023-09-21,S2,P9,39,122,0,0,0,51,7,100,0.2,43.0,37.0,37.0,46.71428571428572,42.71428571428572,14.103359950903917,3,9,20.0,468,48.373546489791295,417
2023-09-22,S2,P9,43,131,0,0,0,48,7,100,0.2,39.0,37.0,43.0,47.0,42.85714285714285,13.892443989449754,4,9,20.0,516,50.79370039680118,468
2023-09-23,S2,P9,65,125,26,1,1,25,7,100,0.2,43.0,44.0,46.0,47.85714285714285,42.85714285714285,13.34701678813868,5,9,20.0,780,62.44997998398398,755
2023-09-24,S2,P9,73,108,10,1,1,22,7,100,0.2,65.0,75.0,38.0,50.85714285714285,44.21428571428572,14.633620780341955,6,9,20.0,876,66.18156843109719,854
2023-09-25,S2,P9,35,175,0,0,0,37,7,100,0.2,73.0,55.0,34.0,50.57142857142857,46.71428571428572,14.093227012258277,0,9,20.0,420,45.8257569495584,383
2023-09-26,S2,P9,60,171,17,1,1,46,7,100,0.2,35.0,36.0,31.0,47.71428571428572,46.785714285714285,15.041213223609784,1,9,20.0,720,60.0,674
2023-09-27,S2,P9,58,54,11,1,1,45,7,100,0.2,60.0,43.0,42.0,51.142857142857146,48.85714285714285,14.656381675213105,2,9,20.0,696,58.9915248150105,651
2023-09-28,S2,P9,34,179,0,0,1,31,7,100,0.2,58.0,39.0,37.0,53.285714285714285,50.0,14.360992139754622,3,9,20.0,408,45.16635916254486,377
2023-09-29,S2,P9,33,82,0,0,0,45,7,100,0.2,34.0,43.0,37.0,52.57142857142857,49.785714285714285,15.284601650649792,4,9,20.0,396,44.49719092257398,351
2023-09-30,S2,P9,74,132,14,1,1,32,7,100,0.2,33.0,65.0,44.0,51.142857142857146,49.5,16.727507997592543,5,9,20.0,888,66.63332499583073,856
2023-10-01,S2,P9,43,139,0,0,0,56,7,100,0.2,74.0,73.0,75.0,52.42857142857143,51.642857142857146,18.246982790378787,6,10,20.0,516,50.79370039680118,460
2023-10-02,S2,P9,37,118,0,0,1,21,7,100,0.2,43.0,35.0,55.0,48.142857142857146,49.35714285714285,15.994046511421756,0,10,20.0,444,47.11687595755899,423
2023-10-03,S2,P9,35,192,0,0,0,70,7,100,0.2,37.0,60.0,36.0,48.42857142857143,48.07142857142857,15.73591584938882,1,10,20.0,420,45.8257569495584,350
2023-10-04,S2,P9,56,101,12,1,0,89,7,100,0.2,35.0,58.0,43.0,44.85714285714285,48.0,15.507294750413076,2,10,20.0,672,57.96550698475775,583
2023-10-05,S2,P9,38,143,0,0,1,22,7,100,0.2,56.0,34.0,39.0,44.57142857142857,48.92857142857143,15.240922356790378,3,10,20.0,456,47.74934554525329,434
2023-10-06,S2,P9,50,144,18,1,0,65,7,100,0.2,38.0,33.0,43.0,45.142857142857146,48.85714285714285,14.84844067490553,4,10,20.0,600,54.772255750516614,535
2023-10-07,S2,P9,66,163,20,1,0,75,7,100,0.2,50.0,74.0,65.0,47.57142857142857,49.35714285714285,13.8907300366964,5,10,20.0,792,62.928530890209096,717
2023-10-08,S2,P9,40,151,0,0,0,50,7,100,0.2,66.0,43.0,73.0,46.42857142857143,49.42857142857143,11.47253448977366,6,10,20.0,480,48.98979485566356,430
2023-10-09,S2,P9,39,95,0,0,0,77,7,100,0.2,40.0,37.0,35.0,46.0,47.07142857142857,11.676186592091268,0,10,20.0,468,48.373546489791295,391
2023-10-10,S2,P9,42,78,0,0,0,60,7,100,0.2,39.0,35.0,60.0,46.285714285714285,47.35714285714285,11.441361890297872,1,10,20.0,504,50.19960159204453,444
2023-10-11,S2,P9,58,189,16,1,1,21,7,100,0.2,42.0,56.0,58.0,47.285714285714285,46.07142857142857,10.562737740350611,2,10,20.0,696,58.9915248150105,675
2023-10-12,S2,P9,32,85,0,0,0,90,7,100,0.2,58.0,38.0,34.0,47.57142857142857,46.07142857142857,10.860588425696813,3,10,20.0,384,43.81780460041329,294
2023-10-13,S2,P9,56,151,25,1,0,57,7,100,0.2,32.0,50.0,33.0,46.71428571428572,45.92857142857143,11.92636135785319,4,10,20.0,672,57.96550698475775,615
2023-10-14,S2,P9,43,58,0,0,0,83,7,100,0.2,56.0,66.0,74.0,47.57142857142857,47.57142857142857,12.407754871546244,5,10,20.0,516,50.79370039680118,433
2023-10-15,S2,P9,43,178,0,0,1,40,7,100,0.2,43.0,40.0,43.0,44.285714285714285,45.35714285714285,9.393513466115529,6,10,20.0,516,50.79370039680118,476
2023-10-16,S2,P9,37,137,0,0,0,63,7,100,0.2,43.0,39.0,37.0,44.71428571428572,45.35714285714285,9.232447954800168,0,10,20.0,444,47.11687595755899,381
2023-10-17,S2,P9,37,142,0,0,1,24,7,100,0.2,37.0,42.0,35.0,44.42857142857143,45.35714285714285,9.46673373551016,1,10,20.0,444,47.11687595755899,420
2023-10-18,S2,P9,39,150,0,0,0,94,7,100,0.2,37.0,58.0,56.0,43.71428571428572,45.5,9.860937847795906,2,10,20.0,468,48.373546489791295,374
2023-10-19,S2,P9,38,158,0,0,0,51,7,100,0.2,39.0,32.0,38.0,41.0,44.285714285714285,7.637626158259629,3,10,20.0,456,47.74934554525329,405
2023-10-20,S2,P9,42,88,0,0,1,30,7,100,0.2,38.0,56.0,50.0,41.85714285714285,44.285714285714285,6.743603671345827,4,10,20.0,504,50.19960159204453,474
2023-10-21,S2,P9,48,81,0,0,1,45,7,100,0.2,42.0,43.0,66.0,39.85714285714285,43.71428571428572,2.734262327610294,5,10,20.0,576,53.665631459994955,531
2023-10-22,S2,P9,38,95,0,0,1,22,7,100,0.2,48.0,43.0,40.0,40.57142857142857,42.42857142857143,4.035556254807098,6,10,20.0,456,47.74934554525329,434
2023-10-23,S2,P9,62,64,17,1,1,23,7,100,0.2,38.0,37.0,39.0,39.85714285714285,42.285714285714285,3.976119189551817,0,10,20.0,744,60.991802727907626,721
2023-10-24,S2,P9,35,161,0,0,0,48,7,100,0.2,62.0,37.0,42.0,43.42857142857143,43.92857142857143,9.015859043136864,1,10,20.0,420,45.8257569495584,372
2023-10-25,S2,P9,33,101,0,0,0,37,7,100,0.2,35.0,39.0,58.0,43.142857142857146,43.42857142857143,9.281317640446082,2,10,20.0,396,44.49719092257398,359
2023-10-26,S2,P9,46,190,0,0,0,73,7,100,0.2,33.0,38.0,32.0,42.285714285714285,41.642857142857146,9.97854842005725,3,10,20.0,552,52.53570214625479,479
2023-10-27,S2,P9,40,131,0,0,0,85,7,100,0.2,46.0,42.0,56.0,43.42857142857143,42.642857142857146,9.863352081605562,4,10,20.0,480,48.98979485566356,395
2023-10-28,S2,P9,45,122,0,0,0,91,7,100,0.2,40.0,48.0,43.0,43.142857142857146,41.5,9.940297973879971,5,10,20.0,540,51.96152422706632,449
2023-10-29,S2,P9,44,63,0,0,0,71,7,100,0.2,45.0,38.0,43.0,42.71428571428572,41.642857142857146,9.759000729485251,6,10,20.0,528,51.38093031466052,457
2023-10-30,S2,P9,39,121,0,0,0,71,7,100,0.2,44.0,62.0,37.0,43.57142857142857,41.71428571428572,9.536895771286348,0,10,20.0,468,48.373546489791295,397
2023-10-31,S2,P9,29,115,0,0,0,56,7,100,0.2,39.0,35.0,37.0,40.285714285714285,41.85714285714285,5.023753102820007,1,10,20.0,348,41.71330722922842,292
2023-11-01,S2,P9,41,135,0,0,1,31,7,100,0.2,29.0,33.0,39.0,39.42857142857143,41.285714285714285,6.399404734221719,2,11,20.0,492,49.59838707054898,461
2023-11-02,S2,P9,39,89,0,0,0,50,7,100,0.2,41.0,46.0,38.0,40.57142857142857,41.42857142857143,5.740416444159725,3,11,20.0,468,48.373546489791295,418
2023-11-03,S2,P9,26,138,0,0,0,97,7,100,0.2,39.0,40.0,42.0,39.57142857142857,41.5,5.223572942509053,4,11,20.0,312,39.496835316262995,215
2023-11-04,S2,P9,43,103,0,0,0,46,7,100,0.2,26.0,45.0,48.0,37.57142857142857,40.35714285714285,7.29970645202344,5,11,20.0,516,50.79370039680118,470
2023-11-05,S2,P9,44,146,0,0,0,49,7,100,0.2,43.0,44.0,38.0,37.285714285714285,40.0,6.993193970194182,6,11,20.0,528,51.38093031466052,479
2023-11-06,S2,P9,59,82,10,1,0,65,7,100,0.2,44.0,39.0,62.0,37.285714285714285,40.42857142857143,6.993193970194182,0,11,20.0,708,59.49789912257407,643
2023-11-07,S2,P9,28,141,0,0,0,48,7,100,0.2,59.0,29.0,35.0,40.142857142857146,40.21428571428572,10.83864338725972,1,11,20.0,336,40.98780306383839,288
2023-11-08,S2,P9,44,155,0,0,0,49,7,100,0.2,28.0,41.0,33.0,40.0,39.71428571428572,11.01514109457213,2,11,20.0,528,51.38093031466052,479
2023-11-09,S2,P9,62,135,24,1,1,29,7,100,0.2,44.0,39.0,46.0,40.42857142857143,40.5,11.118410300894908,3,11,20.0,744,60.991802727907626,715
