date,store_id,item_id,qty_sold,price,discount_pct,on_promo,stockout_flag,stock_on_hand,lead_time_days,unit_cost,holding_cost_rate
2023-10-12,S2,P6,15,108,0,0,0,47,7,100,0.2
2023-10-13,S2,P6,24,148,16,1,0,28,7,100,0.2
2023-10-14,S2,P6,24,163,0,0,0,32,7,100,0.2
2023-10-16,S2,P6,20,159,0,0,0,75,7,100,0.2
2023-10-17,S2,P6,13,136,0,0,0,96,7,100,0.2
2023-10-18,S2,P6,13,105,0,0,0,99,7,100,0.2
2023-10-19,S2,P6,37,151,17,1,0,88,7,100,0.2
2023-10-20,S2,P6,15,173,0,0,0,34,7,100,0.2
2023-10-21,S2,P6,22,57,0,0,0,95,7,100,0.2
2023-10-22,S2,P6,35,114,27,1,0,42,7,100,0.2
2023-10-23,S2,P6,21,155,0,0,0,41,7,100,0.2
2023-10-24,S2,P6,12,194,0,0,0,81,7,100,0.2
2023-10-25,S2,P6,15,192,0,0,0,79,7,100,0.2
2023-10-26,S2,P6,16,117,0,0,0,65,7,100,0.2
2023-10-27,S2,P6,22,69,0,0,0,96,7,100,0.2
2023-10-28,S2,P6,21,164,0,0,0,83,7,100,0.2
2023-10-29,S2,P6,24,57,0,0,0,55,7,100,0.2
2023-10-30,S2,P6,27,98,0,0,0,79,7,100,0.2
2023-10-31,S2,P6,23,51,0,0,0,94,7,100,0.2
2023-11-02,S2,P6,18,67,0,0,0,82,7,100,0.2
2023-11-04,S2,P6,24,75,0,0,0,49,7,100,0.2
2023-11-05,S2,P6,20,192,0,0,0,69,7,100,0.2
2023-11-06,S2,P6,22,69,0,0,0,79,7,100,0.2
2023-11-07,S2,P6,20,160,0,0,0,63,7,100,0.2
2023-11-08,S2,P6,28,103,0,0,0,91,7,100,0.2
2023-11-09,S2,P6,22,197,0,0,0,67,7,100,0.2
2023-11-10,S2,P6,20,149,0,0,0,53,7,100,0.2
2023-11-11,S2,P6,29,177,0,0,0,73,7,100,0.2
2023-11-12,S2,P6,31,155,0,0,0,52,7,100,0.2
2023-11-13,S2,P6,24,175,0,0,0,42,7,100,0.2
2023-11-14,S2,P6,24,167,20,1,0,85,7,100,0.2
2023-11-15,S2,P6,13,86,0,0,0,79,7,100,0.2
2023-11-16,S2,P6,34,87,12,1,0,86,7,100,0.2
2023-11-17,S2,P6,12,121,0,0,0,59,7,100,0.2
2023-11-18,S2,P6,23,159,0,0,0,32,7,100,0.2
2023-11-19,S2,P6,33,96,0,0,0,90,7,100,0.2
2023-11-20,S2,P6,22,133,0,0,0,22,7,100,0.2
2023-11-21,S2,P6,10,53,0,0,0,57,7,100,0.2
2023-11-22,S2,P6,18,135,0,0,0,27,7,100,0.2
2023-11-23,S2,P6,25,79,29,1,0,78,7,100,0.2
2023-11-24,S2,P6,15,136,0,0,0,51,7,100,0.2
2023-11-25,S2,P6,29,100,0,0,0,98,7,100,0.2
2023-11-27,S2,P6,11,143,0,0,0,82,7,100,0.2
2023-11-28,S2,P6,23,156,0,0,0,42,7,100,0.2
2023-11-29,S2,P6,23,61,0,0,0,54,7,100,0.2
2023-11-30,S2,P6,29,198,0,0,0,63,7,100,0.2
2023-12-01,S2,P6,26,155,0,0,0,30,7,100,0.2
2023-12-02,S2,P6,25,141,0,0,0,96,7,100,0.2
2023-12-03,S2,P6,27,102,0,0,0,32,7,100,0.2
2023-12-04,S2,P6,31,111,25,1,0,87,7,100,0.2
2023-12-05,S2,P6,19,126,0,0,0,21,7,100,0.2
2023-12-06,S2,P6,34,154,12,1,0,51,7,100,0.2
2023-12-07,S2,P6,25,130,0,0,0,72,7,100,0.2
2023-12-08,S2,P6,27,93,24,1,0,68,7,100,0.2
2023-12-09,S2,P6,26,193,0,0,0,32,7,100,0.2
2023-12-10,S2,P6,35,192,12,1,0,45,7,100,0.2
2023-12-11,S2,P6,38,129,29,1,0,57,7,100,0.2
2023-12-12,S2,P6,26,145,0,0,0,45,7,100,0.2
2023-12-13,S2,P6,31,100,14,1,0,63,7,100,0.2
2023-12-14,S2,P6,17,197,0,0,0,98,7,100,0.2
2023-12-15,S2,P6,20,86,0,0,0,88,7,100,0.2
2023-12-16,S2,P6,39,119,0,0,0,77,7,100,0.2
2023-12-17,S2,P6,27,52,0,0,0,82,7,100,0.2
2023-12-18,S2,P6,20,192,0,0,0,36,7,100,0.2
2023-12-20,S2,P6,20,143,0,0,0,94,7,100,0.2
2023-12-21,S2,P6,21,199,0,0,0,71,7,100,0.2
2023-12-22,S2,P6,19,176,0,0,0,44,7,100,0.2
2023-12-23,S2,P6,21,117,0,0,0,83,7,100,0.2
2023-12-24,S2,P6,31,159,29,1,0,71,7,100,0.2
2023-12-25,S2,P6,12,72,0,0,0,77,7,100,0.2
2023-12-27,S2,P6,27,148,0,0,0,75,7,100,0.2
2023-12-28,S2,P6,19,187,0,0,0,36,7,100,0.2
2023-12-29,S2,P6,34,176,19,1,0,46,7,100,0.2
2023-12-31,S2,P6,29,61,0,0,0,70,7,100,0.2
2023-01-01,S2,P7,36,63,0,0,0,45,7,100,0.2
2023-01-02,S2,P7,30,81,0,0,0,76,7,100,0.2
2023-01-03,S2,P7,28,80,0,0,0,32,7,100,0.2
2023-01-04,S2,P7,31,77,0,0,0,78,7,100,0.2
2023-01-05,S2,P7,31,118,0,0,0,35,7,100,0.2
2023-01-06,S2,P7,23,187,0,0,0,85,7,100,0.2
2023-01-08,S2,P7,44,149,0,0,0,54,7,100,0.2
2023-01-09,S2,P7,24,102,0,0,0,69,7,100,0.2
2023-01-10,S2,P7,43,123,14,1,0,86,7,100,0.2
2023-01-11,S2,P7,39,154,0,0,0,77,7,100,0.2
2023-01-12,S2,P7,21,191,0,0,0,77,7,100,0.2
2023-01-13,S2,P7,31,189,0,0,0,65,7,100,0.2
2023-01-14,S2,P7,34,125,0,0,0,38,7,100,0.2
2023-01-16,S2,P7,28,78,0,0,0,58,7,100,0.2
2023-01-18,S2,P7,39,92,0,0,0,45,7,100,0.2
2023-01-19,S2,P7,33,164,0,0,0,71,7,100,0.2
2023-01-20,S2,P7,33,97,0,0,0,54,7,100,0.2
2023-01-21,S2,P7,45,52,0,0,0,50,7,100,0.2
2023-01-22,S2,P7,60,100,29,1,0,90,7,100,0.2
2023-01-24,S2,P7,37,96,0,0,0,98,7,100,0.2
2023-01-25,S2,P7,31,192,0,0,0,83,7,100,0.2
2023-01-26,S2,P7,48,64,15,1,0,60,7,100,0.2
2023-01-27,S2,P7,28,125,0,0,0,79,7,100,0.2
2023-01-28,S2,P7,43,143,0,0,0,91,7,100,0.2
2023-01-29,S2,P7,45,177,0,0,0,63,7,100,0.2
2023-01-30,S2,P7,32,104,0,0,0,42,7,100,0.2
2023-01-31,S2,P7,31,129,0,0,0,80,7,100,0.2
2023-02-01,S2,P7,33,163,0,0,0,88,7,100,0.2
2023-02-02,S2,P7,29,59,0,0,0,67,7,100,0.2
2023-02-03,S2,P7,26,140,0,0,0,61,7,100,0.2
2023-02-04,S2,P7,38,135,0,0,0,48,7,100,0.2
2023-02-05,S2,P7,54,85,28,1,0,60,7,100,0.2
2023-02-06,S2,P7,33,89,0,0,0,49,7,100,0.2
2023-02-07,S2,P7,32,139,0,0,0,94,7,100,0.2
2023-02-08,S2,P7,31,157,0,0,0,84,7,100,0.2
2023-02-09,S2,P7,31,87,0,0,0,32,7,100,0.2
2023-02-11,S2,P7,39,144,0,0,0,78,7,100,0.2
2023-02-12,S2,P7,39,115,0,0,0,90,7,100,0.2
2023-02-13,S2,P7,31,157,0,0,0,91,7,100,0.2
2023-02-14,S2,P7,29,152,0,0,0,99,7,100,0.2
2023-02-15,S2,P7,28,180,0,0,0,79,7,100,0.2
2023-02-18,S2,P7,31,91,0,0,0,66,7,100,0.2
2023-02-19,S2,P7,35,138,0,0,0,84,7,100,0.2
2023-02-20,S2,P7,46,71,20,1,0,82,7,100,0.2
2023-02-21,S2,P7,60,69,13,1,0,77,7,100,0.2
2023-02-22,S2,P7,45,176,17,1,0,85,7,100,0.2
2023-02-27,S2,P7,40,60,0,0,0,84,7,100,0.2
2023-02-28,S2,P7,27,93,0,0,0,74,7,100,0.2
2023-03-01,S2,P7,28,132,0,0,0,33,7,100,0.2
2023-03-02,S2,P7,34,166,0,0,0,90,7,100,0.2
2023-03-04,S2,P7,57,168,17,1,0,77,7,100,0.2
2023-03-09,S2,P7,30,131,0,0,0,49,7,100,0.2
2023-03-10,S2,P7,38,70,0,0,0,47,7,100,0.2
2023-03-13,S2,P7,28,53,0,0,0,51,7,100,0.2
2023-03-14,S2,P7,47,163,12,1,0,54,7,100,0.2
2023-03-15,S2,P7,30,170,0,0,0,52,7,100,0.2
2023-03-16,S2,P7,34,97,0,0,0,64,7,100,0.2
2023-03-17,S2,P7,26,78,0,0,0,56,7,100,0.2
2023-03-18,S2,P7,31,68,0,0,0,62,7,100,0.2
2023-03-20,S2,P7,38,123,0,0,0,96,7,100,0.2
2023-03-21,S2,P7,38,60,0,0,0,39,7,100,0.2
2023-03-22,S2,P7,36,101,0,0,0,71,7,100,0.2
2023-03-23,S2,P7,34,144,0,0,0,86,7,100,0.2
2023-03-24,S2,P7,35,136,0,0,0,60,7,100,0.2
2023-03-25,S2,P7,35,173,0,0,0,84,7,100,0.2
2023-03-26,S2,P7,40,127,0,0,0,90,7,100,0.2
2023-03-28,S2,P7,49,173,14,1,0,94,7,100,0.2
2023-03-29,S2,P7,29,116,0,0,0,43,7,100,0.2
2023-03-30,S2,P7,41,108,0,0,0,89,7,100,0.2
2023-03-31,S2,P7,28,100,0,0,0,73,7,100,0.2
2023-04-01,S2,P7,47,71,0,0,0,71,7,100,0.2
2023-04-02,S2,P7,44,167,0,0,0,91,7,100,0.2
2023-04-03,S2,P7,37,55,0,0,0,48,7,100,0.2
2023-04-04,S2,P7,34,121,0,0,0,62,7,100,0.2
2023-04-05,S2,P7,28,65,0,0,0,56,7,100,0.2
2023-04-06,S2,P7,60,180,24,1,0,86,7,100,0.2
2023-04-07,S2,P7,32,176,0,0,0,69,7,100,0.2
2023-04-08,S2,P7,37,193,0,0,0,89,7,100,0.2
2023-04-09,S2,P7,45,104,0,0,0,91,7,100,0.2
2023-04-10,S2,P7,50,198,12,1,0,89,7,100,0.2
2023-04-11,S2,P7,41,163,0,0,0,46,7,100,0.2
2023-04-15,S2,P7,36,97,0,0,0,94,7,100,0.2
2023-04-17,S2,P7,38,55,0,0,0,68,7,100,0.2
2023-04-18,S2,P7,36,81,0,0,0,91,7,100,0.2
2023-04-19,S2,P7,43,100,0,0,0,78,7,100,0.2
2023-04-20,S2,P7,47,141,20,1,0,69,7,100,0.2
2023-04-21,S2,P7,33,135,0,0,0,95,7,100,0.2
2023-04-22,S2,P7,49,105,0,0,0,82,7,100,0.2
2023-04-24,S2,P7,43,173,0,0,0,69,7,100,0.2
2023-04-25,S2,P7,37,55,0,0,0,49,7,100,0.2
2023-04-27,S2,P7,31,97,0,0,0,87,7,100,0.2
2023-04-28,S2,P7,27,183,0,0,0,88,7,100,0.2
2023-04-30,S2,P7,40,199,0,0,0,70,7,100,0.2
2023-05-01,S2,P7,41,75,0,0,0,50,7,100,0.2
2023-05-02,S2,P7,51,125,25,1,0,53,7,100,0.2
2023-05-03,S2,P7,34,157,0,0,0,54,7,100,0.2
2023-05-05,S2,P7,30,158,0,0,0,96,7,100,0.2
2023-05-07,S2,P7,49,152,11,1,0,71,7,100,0.2
2023-05-10,S2,P7,37,140,0,0,0,83,7,100,0.2
2023-05-12,S2,P7,20,131,0,0,0,83,7,100,0.2
2023-05-14,S2,P7,52,128,0,0,0,99,7,100,0.2
2023-05-15,S2,P7,23,126,0,0,0,57,7,100,0.2
2023-05-16,S2,P7,32,155,0,0,0,81,7,100,0.2
2023-05-17,S2,P7,33,113,0,0,0,37,7,100,0.2
2023-05-18,S2,P7,33,139,0,0,0,77,7,100,0.2
2023-05-21,S2,P7,36,195,0,0,0,74,7,100,0.2
2023-05-22,S2,P7,35,139,0,0,0,65,7,100,0.2
2023-05-23,S2,P7,54,134,13,1,0,68,7,100,0.2
2023-05-24,S2,P7,42,198,29,1,0,88,7,100,0.2
2023-05-25,S2,P7,37,97,0,0,0,65,7,100,0.2
2023-05-26,S2,P7,54,68,13,1,0,94,7,100,0.2
2023-05-28,S2,P7,56,158,19,1,0,81,7,100,0.2
2023-05-29,S2,P7,39,105,0,0,0,92,7,100,0.2
2023-05-30,S2,P7,30,108,0,0,0,32,7,100,0.2
2023-05-31,S2,P7,37,50,0,0,0,88,7,100,0.2
2023-06-01,S2,P7,29,186,0,0,0,92,7,100,0.2
2023-06-02,S2,P7,34,78,0,0,0,96,7,100,0.2
2023-06-03,S2,P7,42,195,0,0,0,46,7,100,0.2
2023-06-04,S2,P7,43,79,0,0,0,98,7,100,0.2
2023-06-05,S2,P7,32,131,0,0,0,80,7,100,0.2
2023-06-06,S2,P7,31,108,0,0,0,44,7,100,0.2
2023-06-07,S2,P7,29,153,0,0,0,50,7,100,0.2
2023-06-08,S2,P7,33,96,0,0,0,91,7,100,0.2
2023-06-09,S2,P7,45,92,25,1,0,66,7,100,0.2
2023-06-12,S2,P7,35,52,0,0,0,94,7,100,0.2
2023-06-13,S2,P7,34,168,0,0,0,50,7,100,0.2
2023-06-14,S2,P7,35,160,0,0,0,74,7,100,0.2
2023-06-15,S2,P7,47,171,17,1,0,59,7,100,0.2
2023-06-16,S2,P7,31,172,0,0,0,69,7,100,0.2
2023-06-19,S2,P7,33,151,0,0,0,99,7,100,0.2
2023-06-21,S2,P7,32,109,0,0,0,39,7,100,0.2
2023-06-22,S2,P7,32,53,0,0,0,68,7,100,0.2
2023-06-23,S2,P7,28,75,0,0,0,35,7,100,0.2
2023-06-24,S2,P7,42,55,0,0,0,98,7,100,0.2
2023-06-26,S2,P7,25,137,0,0,0,65,7,100,0.2
2023-06-27,S2,P7,61,119,19,1,0,73,7,100,0.2
2023-06-30,S2,P7,48,170,14,1,0,97,7,100,0.2
2023-07-01,S2,P7,43,116,0,0,0,68,7,100,0.2
2023-07-02,S2,P7,37,136,0,0,0,60,7,100,0.2
2023-07-04,S2,P7,35,100,0,0,0,83,7,100,0.2
2023-07-05,S2,P7,35,179,0,0,0,79,7,100,0.2
2023-07-06,S2,P7,33,104,0,0,0,82,7,100,0.2
2023-07-07,S2,P7,25,173,0,0,0,47,7,100,0.2
2023-07-08,S2,P7,61,77,24,1,0,78,7,100,0.2
2023-07-09,S2,P7,39,56,0,0,0,70,7,100,0.2
2023-07-10,S2,P7,33,73,0,0,0,47,7,100,0.2
2023-07-11,S2,P7,39,52,0,0,0,98,7,100,0.2
2023-07-13,S2,P7,27,92,0,0,0,52,7,100,0.2
2023-07-14,S2,P7,31,165,0,0,0,33,7,100,0.2
2023-07-15,S2,P7,47,157,0,0,0,54,7,100,0.2
2023-07-16,S2,P7,43,194,0,0,0,63,7,100,0.2
2023-07-18,S2,P7,31,189,0,0,0,98,7,100,0.2
2023-07-19,S2,P7,63,150,14,1,0,82,7,100,0.2
2023-07-20,S2,P7,30,143,0,0,0,37,7,100,0.2
2023-07-21,S2,P7,43,70,21,1,0,77,7,100,0.2
2023-07-22,S2,P7,43,96,0,0,0,98,7,100,0.2
2023-07-23,S2,P7,40,68,0,0,0,60,7,100,0.2
2023-07-25,S2,P7,27,144,0,0,0,30,7,100,0.2
2023-07-26,S2,P7,34,144,0,0,0,35,7,100,0.2
2023-07-27,S2,P7,34,126,0,0,0,99,7,100,0.2
2023-07-28,S2,P7,28,78,0,0,0,82,7,100,0.2
2023-07-29,S2,P7,33,135,0,0,0,50,7,100,0.2
2023-07-30,S2,P7,41,93,0,0,0,69,7,100,0.2
2023-07-31,S2,P7,36,158,0,0,0,46,7,100,0.2
2023-08-02,S2,P7,49,68,15,1,0,63,7,100,0.2
2023-08-03,S2,P7,59,132,20,1,0,89,7,100,0.2
2023-08-04,S2,P7,36,139,0,0,0,46,7,100,0.2
2023-08-05,S2,P7,37,171,0,0,0,96,7,100,0.2
2023-08-06,S2,P7,39,66,0,0,0,76,7,100,0.2
2023-08-07,S2,P7,31,191,0,0,0,33,7,100,0.2
2023-08-08,S2,P7,47,168,15,1,0,82,7,100,0.2
2023-08-09,S2,P7,32,139,0,0,0,45,7,100,0.2
2023-08-10,S2,P7,35,56,0,0,0,59,7,100,0.2
2023-08-11,S2,P7,35,104,0,0,0,77,7,100,0.2
2023-08-12,S2,P7,50,126,0,0,0,96,7,100,0.2
2023-08-14,S2,P7,38,134,0,0,0,58,7,100,0.2
2023-08-15,S2,P7,26,63,0,0,0,77,7,100,0.2
2023-08-16,S2,P7,37,171,0,0,0,58,7,100,0.2
2023-08-17,S2,P7,26,138,0,0,0,34,7,100,0.2
2023-08-18,S2,P7,34,138,0,0,0,98,7,100,0.2
2023-08-21,S2,P7,31,185,0,0,0,85,7,100,0.2
2023-08-23,S2,P7,35,199,0,0,0,65,7,100,0.2
2023-08-24,S2,P7,33,160,0,0,0,51,7,100,0.2
2023-08-25,S2,P7,38,167,0,0,0,89,7,100,0.2
2023-08-27,S2,P7,39,115,0,0,0,84,7,100,0.2
2023-08-28,S2,P7,33,140,0,0,0,43,7,100,0.2
2023-08-29,S2,P7,24,192,0,0,0,54,7,100,0.2
2023-08-30,S2,P7,32,143,0,0,0,61,7,100,0.2
2023-08-31,S2,P7,34,177,0,0,0,89,7,100,0.2
2023-09-01,S2,P7,27,137,0,0,0,73,7,100,0.2
2023-09-03,S2,P7,50,51,0,0,0,63,7,100,0.2
2023-09-04,S2,P7,31,157,0,0,0,39,7,100,0.2
2023-09-05,S2,P7,34,129,0,0,0,93,7,100,0.2
2023-09-06,S2,P7,36,196,0,0,0,52,7,100,0.2
2023-09-08,S2,P7,30,61,0,0,0,83,7,100,0.2
2023-09-09,S2,P7,32,70,0,0,0,72,7,100,0.2
2023-09-10,S2,P7,40,52,0,0,0,42,7,100,0.2
2023-09-11,S2,P7,32,111,0,0,0,77,7,100,0.2
2023-09-12,S2,P7,36,191,0,0,0,97,7,100,0.2
2023-09-13,S2,P7,43,178,0,0,0,81,7,100,0.2
2023-09-14,S2,P7,43,157,20,1,0,61,7,100,0.2
2023-09-15,S2,P7,33,158,0,0,0,93,7,100,0.2
2023-09-18,S2,P7,40,108,0,0,0,79,7,100,0.2
2023-09-19,S2,P7,28,92,0,0,0,34,7,100,0.2
2023-09-20,S2,P7,34,161,0,0,0,89,7,100,0.2
2023-09-21,S2,P7,38,184,0,0,0,82,7,100,0.2
2023-09-23,S2,P7,42,182,0,0,0,88,7,100,0.2
2023-09-25,S2,P7,40,161,0,0,0,69,7,100,0.2
2023-09-26,S2,P7,39,176,0,0,0,93,7,100,0.2
2023-09-27,S2,P7,37,162,0,0,0,92,7,100,0.2
2023-09-28,S2,P7,25,118,0,0,0,56,7,100,0.2
2023-09-29,S2,P7,34,123,0,0,0,99,7,100,0.2
2023-09-30,S2,P7,54,186,0,0,0,75,7,100,0.2
2023-10-02,S2,P7,30,72,0,0,0,58,7,100,0.2
2023-10-03,S2,P7,52,108,21,1,0,89,7,100,0.2
2023-10-05,S2,P7,37,87,0,0,0,45,7,100,0.2
2023-10-07,S2,P7,41,123,0,0,0,52,7,100,0.2
2023-10-08,S2,P7,46,139,0,0,0,63,7,100,0.2
2023-10-09,S2,P7,30,52,0,0,0,31,7,100,0.2
2023-10-10,S2,P7,29,65,0,0,0,96,7,100,0.2
2023-10-11,S2,P7,35,91,0,0,0,89,7,100,0.2
2023-10-13,S2,P7,29,133,0,0,0,63,7,100,0.2
2023-10-16,S2,P7,24,55,0,0,0,45,7,100,0.2
2023-10-17,S2,P7,44,53,0,0,0,58,7,100,0.2
2023-10-18,S2,P7,45,135,24,1,0,96,7,100,0.2
2023-10-19,S2,P7,29,88,0,0,0,75,7,100,0.2
2023-10-20,S2,P7,30,74,0,0,0,40,7,100,0.2
2023-10-21,S2,P7,62,79,23,1,0,97,7,100,0.2
2023-10-22,S2,P7,40,122,0,0,0,96,7,100,0.2
2023-10-24,S2,P7,33,171,0,0,0,66,7,100,0.2
2023-10-25,S2,P7,24,76,0,0,0,50,7,100,0.2
2023-10-26,S2,P7,54,174,14,1,0,63,7,100,0.2
2023-10-27,S2,P7,36,141,0,0,0,87,7,100,0.2
2023-10-28,S2,P7,35,139,0,0,0,72,7,100,0.2
2023-10-30,S2,P7,36,113,0,0,0,36,7,100,0.2
2023-11-02,S2,P7,36,127,0,0,0,99,7,100,0.2
2023-11-03,S2,P7,33,169,0,0,0,88,7,100,0.2
2023-11-04,S2,P7,39,75,0,0,0,45,7,100,0.2
2023-11-05,S2,P7,61,161,14,1,0,95,7,100,0.2
2023-11-06,S2,P7,30,147,0,0,0,93,7,100,0.2
2023-11-07,S2,P7,32,86,0,0,0,51,7,100,0.2
2023-11-08,S2,P7,30,52,0,0,0,32,7,100,0.2
2023-11-09,S2,P7,34,60,0,0,0,79,7,100,0.2
2023-11-10,S2,P7,35,91,0,0,0,45,7,100,0.2
2023-11-11,S2,P7,54,61,13,1,0,81,7,100,0.2
2023-11-12,S2,P7,30,77,0,0,0,86,7,100,0.2
2023-11-13,S2,P7,25,61,0,0,0,81,7,100,0.2
2023-11-14,S2,P7,32,88,0,0,0,77,7,100,0.2
2023-11-15,S2,P7,25,84,0,0,0,77,7,100,0.2
2023-11-16,S2,P7,28,88,0,0,0,32,7,100,0.2
2023-11-17,S2,P7,34,89,0,0,0,74,7,100,0.2
2023-11-18,S2,P7,39,77,0,0,0,43,7,100,0.2
2023-11-19,S2,P7,36,123,0,0,0,97,7,100,0.2
2023-11-20,S2,P7,35,87,0,0,0,64,7,100,0.2
2023-11-21,S2,P7,48,96,28,1,0,99,7,100,0.2
2023-11-22,S2,P7,39,120,0,0,0,73,7,100,0.2
2023-11-24,S2,P7,33,57,0,0,0,69,7,100,0.2
2023-11-25,S2,P7,41,104,0,0,0,43,7,100,0.2
2023-11-27,S2,P7,34,167,0,0,0,48,7,100,0.2
2023-11-28,S2,P7,35,171,0,0,0,96,7,100,0.2
2023-11-30,S2,P7,38,73,0,0,0,58,7,100,0.2
2023-12-01,S2,P7,55,176,22,1,0,57,7,100,0.2
2023-12-02,S2,P7,38,163,0,0,0,72,7,100,0.2
2023-12-03,S2,P7,45,191,0,0,0,97,7,100,0.2
2023-12-04,S2,P7,27,167,0,0,0,62,7,100,0.2
2023-12-05,S2,P7,41,151,0,0,0,49,7,100,0.2
2023-12-06,S2,P7,29,115,0,0,0,44,7,100,0.2
2023-12-07,S2,P7,52,142,20,1,0,65,7,100,0.2
2023-12-09,S2,P7,41,130,0,0,0,92,7,100,0.2
2023-12-10,S2,P7,43,54,0,0,0,59,7,100,0.2
2023-12-11,S2,P7,36,86,0,0,0,37,7,100,0.2
2023-12-15,S2,P7,37,189,0,0,0,82,7,100,0.2
2023-12-16,S2,P7,57,130,18,1,0,60,7,100,0.2
2023-12-17,S2,P7,40,55,0,0,0,74,7,100,0.2
2023-12-18,S2,P7,45,177,19,1,0,51,7,100,0.2
2023-12-22,S2,P7,33,87,0,0,0,82,7,100,0.2
2023-12-23,S2,P7,47,115,0,0,0,93,7,100,0.2
2023-12-25,S2,P7,27,184,0,0,0,69,7,100,0.2
2023-12-26,S2,P7,31,182,0,0,0,48,7,100,0.2
2023-12-27,S2,P7,53,136,27,1,0,89,7,100,0.2
2023-12-28,S2,P7,36,62,0,0,0,63,7,100,0.2
2023-12-29,S2,P7,37,62,0,0,0,57,7,100,0.2
2023-12-30,S2,P7,44,190,0,0,0,63,7,100,0.2
2023-12-31,S2,P7,33,141,0,0,0,37,7,100,0.2
2023-01-01,S2,P8,44,148,14,1,0,90,7,100,0.2
2023-01-02,S2,P8,26,58,0,0,0,63,7,100,0.2
2023-01-03,S2,P8,23,152,0,0,0,28,7,100,0.2
2023-01-04,S2,P8,32,137,0,0,0,66,7,100,0.2
2023-01-05,S2,P8,27,64,0,0,0,52,7,100,0.2
2023-01-06,S2,P8,21,57,0,0,0,67,7,100,0.2
2023-01-09,S2,P8,18,199,0,0,0,83,7,100,0.2
2023-01-10,S2,P8,20,177,0,0,0,99,7,100,0.2
2023-01-11,S2,P8,40,155,13,1,0,92,7,100,0.2
2023-01-12,S2,P8,21,121,0,0,0,93,7,100,0.2
2023-01-13,S2,P8,26,105,0,0,0,78,7,100,0.2
2023-01-14,S2,P8,32,105,0,0,0,48,7,100,0.2
2023-01-15,S2,P8,39,154,14,1,0,79,7,100,0.2
2023-01-16,S2,P8,25,100,0,0,0,30,7,100,0.2
2023-01-17,S2,P8,26,124,0,0,0,66,7,100,0.2
2023-01-18,S2,P8,26,186,0,0,0,74,7,100,0.2
2023-01-19,S2,P8,25,105,0,0,0,40,7,100,0.2
2023-01-20,S2,P8,23,112,0,0,0,77,7,100,0.2
2023-01-22,S2,P8,14,188,0,0,0,94,7,100,0.2
2023-01-23,S2,P8,20,70,0,0,0,59,7,100,0.2
2023-01-24,S2,P8,28,111,0,0,0,86,7,100,0.2
2023-01-25,S2,P8,18,80,0,0,0,41,7,100,0.2
2023-01-26,S2,P8,37,166,22,1,0,57,7,100,0.2
2023-01-27,S2,P8,27,97,0,0,0,73,7,100,0.2
2023-01-28,S2,P8,20,184,0,0,0,35,7,100,0.2
2023-01-29,S2,P8,41,177,11,1,0,79,7,100,0.2
2023-01-30,S2,P8,30,81,0,0,0,99,7,100,0.2
2023-01-31,S2,P8,25,84,0,0,0,87,7,100,0.2
2023-02-01,S2,P8,25,54,0,0,0,33,7,100,0.2
2023-02-02,S2,P8,27,181,0,0,0,47,7,100,0.2
2023-02-03,S2,P8,15,179,0,0,0,54,7,100,0.2
2023-02-04,S2,P8,20,155,0,0,0,37,7,100,0.2
2023-02-05,S2,P8,24,71,0,0,0,71,7,100,0.2
2023-02-06,S2,P8,24,133,0,0,0,29,7,100,0.2
2023-02-07,S2,P8,35,91,0,0,0,47,7,100,0.2
2023-02-08,S2,P8,25,71,0,0,0,82,7,100,0.2
2023-02-09,S2,P8,23,68,0,0,0,94,7,100,0.2
2023-02-10,S2,P8,23,165,0,0,0,52,7,100,0.2
2023-02-13,S2,P8,23,179,0,0,0,93,7,100,0.2
2023-02-14,S2,P8,21,119,0,0,0,36,7,100,0.2
2023-02-15,S2,P8,19,53,0,0,0,51,7,100,0.2
2023-02-16,S2,P8,20,131,0,0,0,51,7,100,0.2
2023-02-17,S2,P8,28,97,12,1,0,99,7,100,0.2
2023-02-18,S2,P8,21,85,0,0,0,78,7,100,0.2
2023-02-19,S2,P8,32,183,0,0,0,62,7,100,0.2
2023-02-20,S2,P8,29,135,0,0,0,85,7,100,0.2
2023-02-21,S2,P8,26,146,0,0,0,37,7,100,0.2
2023-02-23,S2,P8,28,115,0,0,0,38,7,100,0.2
2023-02-24,S2,P8,28,109,18,1,0,71,7,100,0.2
2023-02-25,S2,P8,27,99,0,0,0,39,7,100,0.2
2023-02-26,S2,P8,27,148,0,0,0,49,7,100,0.2
2023-02-27,S2,P8,23,60,0,0,0,72,7,100,0.2
2023-02-28,S2,P8,18,74,0,0,0,96,7,100,0.2
2023-03-01,S2,P8,16,130,0,0,0,29,7,100,0.2
2023-03-02,S2,P8,25,112,0,0,0,99,7,100,0.2
2023-03-03,S2,P8,26,81,0,0,0,82,7,100,0.2
2023-03-04,S2,P8,20,56,0,0,0,67,7,100,0.2
2023-03-05,S2,P8,19,152,0,0,0,57,7,100,0.2
2023-03-06,S2,P8,20,66,0,0,0,84,7,100,0.2
2023-03-07,S2,P8,20,141,0,0,0,57,7,100,0.2
2023-03-08,S2,P8,9,185,0,0,0,61,7,100,0.2
2023-03-09,S2,P8,29,156,0,0,0,76,7,100,0.2
2023-03-10,S2,P8,29,124,0,0,0,86,7,100,0.2
2023-03-12,S2,P8,23,177,0,0,0,23,7,100,0.2
